2025-12-14 15:35:29,894 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2025-12-30 13:38:02,509 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2025-12-30 13:38:02,634 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2025-12-30 13:38:02,635 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2025-12-30 13:38:03,903 | INFO | knowledgebase-server | KB query received: 'What is the photobuilding process?' [state_id=session123]
2025-12-30 13:38:03,903 | INFO | knowledgebase-server | Processing KB query: What is the photobuilding process?... [state_id=session123]
2025-12-30 13:38:04,444 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2025-12-30 13:38:04,586 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2025-12-30 13:38:04,587 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2025-12-30 13:42:32,063 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2025-12-30 13:42:32,063 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2025-12-30 13:42:32,064 | INFO | knowledgebase-server | Loaded 277 document chunks
2025-12-30 13:42:32,064 | INFO | knowledgebase-server | Vector database initialized successfully
2025-12-30 13:42:32,450 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2025-12-30 13:42:32,450 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': False, 'model': 'gemini-2.5-pro', 'failures': 0}}
2025-12-30 13:42:32,452 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2025-12-30 13:42:32,455 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2025-12-30 13:42:32,455 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2025-12-30 13:43:42,804 | INFO | knowledgebase-server | KB query received: 'What is photosynthesis?' [state_id=session123]
2025-12-30 13:43:42,804 | INFO | knowledgebase-server | Processing KB query: What is photosynthesis?... [state_id=session123]
2025-12-30 13:43:43,516 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2025-12-30 13:43:43,656 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2025-12-30 13:43:43,656 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2025-12-30 13:43:44,918 | INFO | knowledgebase-server | KB query received: 'What is photobuilding?' [state_id=session123]
2025-12-30 13:43:44,918 | INFO | knowledgebase-server | Processing KB query: What is photobuilding?... [state_id=session123]
2025-12-30 13:43:45,118 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2025-12-30 13:43:45,210 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2025-12-30 13:43:45,210 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2025-12-30 13:48:18,481 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2025-12-30 13:48:18,481 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2025-12-30 13:48:18,482 | INFO | knowledgebase-server | Loaded 277 document chunks
2025-12-30 13:48:18,483 | INFO | knowledgebase-server | Vector database initialized successfully
2025-12-30 13:48:18,897 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2025-12-30 13:48:18,897 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': False, 'model': 'gemini-2.5-pro', 'failures': 0}}
2025-12-30 13:48:18,899 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2025-12-30 13:48:18,902 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2025-12-30 13:48:18,903 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2025-12-30 13:49:28,970 | INFO | knowledgebase-server | KB query received: 'What is photosynthesis?' [state_id=session123]
2025-12-30 13:49:28,970 | INFO | knowledgebase-server | Processing KB query: What is photosynthesis?... [state_id=session123]
2025-12-30 13:49:30,230 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2025-12-30 13:49:30,369 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2025-12-30 13:49:30,369 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2025-12-30 13:49:31,680 | INFO | knowledgebase-server | KB query received: 'What is the photobuilding process?' [state_id=session123]
2025-12-30 13:49:31,680 | INFO | knowledgebase-server | Processing KB query: What is the photobuilding process?... [state_id=session123]
2025-12-30 13:49:32,233 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2025-12-30 13:49:32,361 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2025-12-30 13:49:32,361 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2025-12-30 13:52:15,780 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2025-12-30 13:52:15,780 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2025-12-30 13:52:15,781 | INFO | knowledgebase-server | Loaded 277 document chunks
2025-12-30 13:52:15,781 | INFO | knowledgebase-server | Vector database initialized successfully
2025-12-30 13:52:16,213 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2025-12-30 13:52:16,213 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': False, 'model': 'gemini-2.5-pro', 'failures': 0}}
2025-12-30 13:52:16,214 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2025-12-30 13:52:16,216 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2025-12-30 13:52:16,216 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2025-12-30 13:53:23,586 | INFO | knowledgebase-server | KB query received: 'What is photosynthesis?' [state_id=session123]
2025-12-30 13:53:23,586 | INFO | knowledgebase-server | Processing KB query: What is photosynthesis?... [state_id=session123]
2025-12-30 13:53:24,247 | INFO | knowledgebase-server | ✅ KB answer generated via bedrock
2025-12-30 13:53:24,345 | INFO | knowledgebase-server | Visualization: No chartable data found in result
2025-12-30 13:53:24,345 | INFO | knowledgebase-server | KB response [state_id=session123]: chart=None
2026-01-01 21:19:23,396 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-01 21:19:23,399 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-01 21:19:23,402 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-01 21:19:23,402 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-01 21:19:26,519 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-01 21:19:26,519 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-01 21:19:26,521 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-01 21:19:26,525 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-01 21:19:26,525 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-01 21:23:50,882 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-01 21:23:50,883 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-01 21:23:50,884 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-01 21:23:50,884 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-01 21:23:51,584 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-01 21:23:51,584 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-01 21:23:51,586 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-01 21:23:51,589 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-01 21:23:51,589 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-01 21:24:04,644 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-01 21:24:04,644 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-01 21:24:04,644 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-01 21:24:04,645 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-01 21:24:05,321 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-01 21:24:05,321 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-01 21:24:05,323 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-01 21:24:05,325 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-01 21:24:05,326 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-01 21:27:26,773 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-01 21:27:26,773 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-01 21:27:26,774 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-01 21:27:26,774 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-01 21:27:27,439 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-01 21:27:27,439 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-01 21:27:27,441 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-01 21:27:27,444 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-01 21:27:27,444 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-01 21:27:40,757 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-01 21:27:40,757 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-01 21:27:40,757 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-01 21:27:40,758 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-01 21:27:41,442 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-01 21:27:41,442 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-01 21:27:41,444 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-01 21:27:41,447 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-01 21:27:41,447 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-01 21:30:55,787 | INFO | knowledgebase-server | Server stopped by user
2026-01-01 21:31:22,867 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-01 21:31:22,868 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-01 21:31:22,871 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-01 21:31:22,871 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-01 21:31:23,691 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-01 21:31:23,691 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-01 21:31:23,693 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-01 21:31:23,694 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-01 21:31:23,694 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-01 21:31:37,399 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-01 21:31:37,399 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-01 21:31:37,399 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-01 21:31:37,399 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-01 21:31:38,029 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-01 21:31:38,029 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-01 21:31:38,031 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-01 21:31:38,035 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-01 21:31:38,035 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-01 21:35:45,383 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-01 21:35:45,383 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-01 21:35:45,389 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-01 21:35:45,390 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-01 21:35:46,194 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-01 21:35:46,194 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
